,id,name,picture_url
36,1011323,Sentinels,http://i.annihil.us/u/prod/marvel/i/mg/4/50/4ce5a66693659.jpg
37,1009571,Sentry (Robert Reynolds),http://i.annihil.us/u/prod/marvel/i/mg/f/03/52695b1392c78.jpg
38,1011167,Ser Duncan,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
39,1009572,Serpent Society,http://i.annihil.us/u/prod/marvel/i/mg/7/d0/4c003c2e0c1d0.jpg
40,1010345,Sersi,http://i.annihil.us/u/prod/marvel/i/mg/6/40/528d36c261af4.jpg
41,1009573,Shadow King,http://i.annihil.us/u/prod/marvel/i/mg/9/30/4ce5a16fd4182.jpg
42,1010973,Shadow King (Age of Apocalypse),http://i.annihil.us/u/prod/marvel/i/mg/2/80/535feae2ecfc6.jpg
43,1009574,Shadowcat,http://i.annihil.us/u/prod/marvel/i/mg/7/e0/4c003c2b50b1d.jpg
44,1010975,Shadowcat (Age of Apocalypse),http://i.annihil.us/u/prod/marvel/i/mg/f/80/535feaf1a92ef.jpg
45,1010974,Shadowcat (Ultimate),http://i.annihil.us/u/prod/marvel/i/mg/9/00/4c0033d9d26de.jpg
46,1011406,Shadu the Shady,http://i.annihil.us/u/prod/marvel/i/mg/5/50/4c002e2a04c75.jpg
47,1009575,Shalla-bal,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
48,1009576,Shaman,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
49,1014979,Shane Yamada-Jones,http://i.annihil.us/u/prod/marvel/i/mg/e/60/4cd05a33ee0bb.jpg
50,1009577,Shang-Chi,http://i.annihil.us/u/prod/marvel/i/mg/3/20/535ff3b116209.jpg
51,1015001,Shang-Chi (Ultimate),http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
52,1009578,Shanna the She-Devil,http://i.annihil.us/u/prod/marvel/i/mg/6/e0/4d2b364a69f77.jpg
53,1010712,Shape,http://i.annihil.us/u/prod/marvel/i/mg/2/e0/4c0038c68a450.jpg
54,1009579,Shard,http://i.annihil.us/u/prod/marvel/i/mg/2/50/4c003c24b9222.jpg
55,1009228,Sharon Carter,http://i.annihil.us/u/prod/marvel/i/mg/6/d0/4ce59f2323b88.jpg
56,1010895,Sharon Ventura,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
57,1009580,Shatterstar,http://i.annihil.us/u/prod/marvel/i/mg/8/70/4c003c21cd9e1.jpg
58,1017111,She-Hulk (HAS),http://i.annihil.us/u/prod/marvel/i/mg/8/d0/523214b8ea2cf.jpg
59,1009583,She-Hulk (Jennifer Walters),http://i.annihil.us/u/prod/marvel/i/mg/7/20/527bb5d64599e.jpg
60,1011392,She-Hulk (Lyra),http://i.annihil.us/u/prod/marvel/i/mg/6/03/527413f4341f7.jpg
61,1017331,She-Hulk (Marvel War of Heroes),http://i.annihil.us/u/prod/marvel/i/mg/c/20/5239bfa2c54fa.jpg
62,1011393,She-Hulk (Ultimate),http://i.annihil.us/u/prod/marvel/i/mg/3/60/531771492e3ae.jpg
63,1015035,Shen,http://i.annihil.us/u/prod/marvel/i/mg/9/20/4cdd81a5743a4.jpg
64,1011168,Sheva Callister,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
65,1011093,Shi'Ar,http://i.annihil.us/u/prod/marvel/i/mg/8/00/53a1c0e5a1f00.jpg
66,1011381,Shinko Yamashiro,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
67,1009582,Shinobi Shaw,http://i.annihil.us/u/prod/marvel/i/mg/b/a0/4c003c1bbf29f.jpg
68,1009584,Shiva,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
69,1011394,Shiver Man,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
70,1009585,Shocker (Herman Schultz),http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
71,1010858,Shockwave,http://i.annihil.us/u/prod/marvel/i/mg/5/c0/4c0035c193fc3.jpg
72,1010824,Shooting Star,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
73,1009586,Shotgun,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
74,1009587,Shriek,http://i.annihil.us/u/prod/marvel/i/mg/8/03/528d36b054844.jpg
75,1009588,Sif,http://i.annihil.us/u/prod/marvel/i/mg/c/50/527bb6fc4ec43.jpg
76,1010848,Silhouette,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
77,1017815,Silk (Cindy Moon),http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
78,1010856,Silk Fever,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
79,1010339,Silver Centurion,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
80,1009589,Silver Fox,http://i.annihil.us/u/prod/marvel/i/mg/2/d0/4c003c19078c3.jpg
81,1009590,Silver Sable,http://i.annihil.us/u/prod/marvel/i/mg/9/60/535ff3a373ec3.jpg
82,1009591,Silver Samurai,http://i.annihil.us/u/prod/marvel/i/mg/5/50/4c003c13058bd.jpg
83,1010976,Silver Samurai (Age of Apocalypse),http://i.annihil.us/u/prod/marvel/i/mg/a/20/535ff6c2ee685.jpg
84,1009592,Silver Surfer,http://i.annihil.us/u/prod/marvel/i/mg/3/50/527bb6490a176.jpg
85,1010864,Silverclaw,http://i.annihil.us/u/prod/marvel/i/mg/2/70/4c0035b922e12.jpg
86,1009594,Silvermane,http://i.annihil.us/u/prod/marvel/i/mg/8/80/4c003c0fc6a28.jpg
87,1010898,Sin,http://i.annihil.us/u/prod/marvel/i/mg/e/70/5269647684f61.jpg
88,1011265,Sinister Six,http://i.annihil.us/u/prod/marvel/i/mg/6/80/52b0d6f874e15.jpg
89,1014975,Sir Ram,http://i.annihil.us/u/prod/marvel/i/mg/b/10/4cd043b0a3b2d.jpg
90,1010834,Siren (Earth-93060),http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
91,1010745,Sister Grimm,http://i.annihil.us/u/prod/marvel/i/mg/2/b0/4c00377e2a541.jpg
92,1011223,Skaar,http://i.annihil.us/u/prod/marvel/i/mg/9/20/4ce18a92c7a50.jpg
93,1017101,Skaar (HAS),http://i.annihil.us/u/prod/marvel/i/mg/8/10/523214a2abcb4.jpg
94,1009598,Skin,http://i.annihil.us/u/prod/marvel/i/mg/8/20/4c003c0ce4a43.jpg
95,1011157,Skreet,http://i.annihil.us/u/prod/marvel/i/mg/8/20/4c002f4a15c1c.jpg
96,1009599,Skrulls,http://i.annihil.us/u/prod/marvel/i/mg/8/70/52028ba02bc7d.jpg
97,1015002,Skrulls (Ultimate),http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
98,1009600,Skullbuster (Cylla Markham),http://i.annihil.us/u/prod/marvel/i/mg/5/b0/4c003c072eb58.jpg
99,1011057,Slapstick,http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c00310b887bc.jpg
100,1011070,Slayback,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
101,1009601,Sleeper,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
102,1010761,Sleepwalker,http://i.annihil.us/u/prod/marvel/i/mg/f/30/4c0037640501a.jpg
103,1009602,Slipstream,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
104,1010874,Slyde,http://i.annihil.us/u/prod/marvel/i/mg/2/90/4c0035a51844b.jpg
105,1009603,Smasher (Vril Rokk),http://i.annihil.us/u/prod/marvel/i/mg/5/d0/4c003ae66139c.jpg
106,1010845,Smiling Tiger,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
107,1009606,Snowbird,http://i.annihil.us/u/prod/marvel/i/mg/e/a0/4c003ae37eccd.jpg
108,1010855,Solo (James Bourne),http://i.annihil.us/u/prod/marvel/i/mg/2/f0/4c7c641408c12.jpg
109,1010693,Songbird,http://i.annihil.us/u/prod/marvel/i/mg/3/10/4c0038da16738.jpg
110,1011373,Sons of the Tiger,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
111,1009607,Spacker Dave,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
112,1010705,Spectrum,http://i.annihil.us/u/prod/marvel/i/mg/9/00/4c0030bee8c86.jpg
113,1010833,Speed,http://i.annihil.us/u/prod/marvel/i/mg/3/10/4c0035d87180e.jpg
114,1011032,Speed Demon,http://i.annihil.us/u/prod/marvel/i/mg/5/90/4c0032463bef2.jpg
115,1010694,Speedball (Robert Baldwin),http://i.annihil.us/u/prod/marvel/i/mg/7/30/4d52f6a668e76.jpg
116,1009605,Spencer Smythe,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
117,1011366,Sphinx (Anath-Na Mut),http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
118,1010727,Spider-dok,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
119,1009157,Spider-Girl (Anya Corazon),http://i.annihil.us/u/prod/marvel/i/mg/a/10/528d369de3e4f.jpg
120,1009609,Spider-Girl (May Parker),http://i.annihil.us/u/prod/marvel/i/mg/1/70/4c003adccbe4f.jpg
121,1017603,Spider-Gwen (Gwen Stacy),http://i.annihil.us/u/prod/marvel/i/mg/c/90/54edf8eb8f102.jpg
122,1011347,Spider-Ham (Larval Earth),http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
123,1011054,Spider-Man (1602),http://i.annihil.us/u/prod/marvel/i/mg/e/03/5317713c9e746.jpg
124,1014873,Spider-Man (2099),http://i.annihil.us/u/prod/marvel/i/mg/8/c0/520d1ad3e543f.jpg
125,1016452,Spider-Man (Ai Apaec),http://i.annihil.us/u/prod/marvel/i/mg/c/60/4fce7a4d900f4.jpg
126,1014858,Spider-Man (Ben Reilly),http://i.annihil.us/u/prod/marvel/i/mg/9/c0/5317717bed6fe.jpg
127,1012200,Spider-Man (House of M),http://i.annihil.us/u/prod/marvel/i/mg/3/60/5317718f0a2e7.jpg
128,1017332,Spider-Man (LEGO Marvel Super Heroes),http://i.annihil.us/u/prod/marvel/i/mg/5/03/5239c4d095611.jpg
129,1011114,Spider-Man (Marvel Zombies),http://i.annihil.us/u/prod/marvel/i/mg/3/00/531772716d0ac.jpg
130,1017305,Spider-Man (Marvel: Avengers Alliance),http://i.annihil.us/u/prod/marvel/i/mg/9/03/5239b59f49020.jpg
131,1016181,Spider-Man (Miles Morales),http://i.annihil.us/u/prod/marvel/i/mg/f/50/537bcfa1eed73.jpg
132,1012295,Spider-Man (Noir),http://i.annihil.us/u/prod/marvel/i/mg/6/40/531771a14fcf6.jpg
133,1009610,Spider-Man (Peter Parker),http://i.annihil.us/u/prod/marvel/i/mg/3/50/526548a343e4b.jpg
134,1011377,Spider-Man (Takuya Yamashiro),http://i.annihil.us/u/prod/marvel/i/mg/f/50/4be86ad8ada17.jpg
135,1011010,Spider-Man (Ultimate),http://i.annihil.us/u/prod/marvel/i/mg/3/50/531771b4e8c60.jpg
136,1010795,Spider-Woman (Charlotte Witter),http://i.annihil.us/u/prod/marvel/i/mg/c/60/531771afe4ffa.jpg
137,1009608,Spider-Woman (Jessica Drew),http://i.annihil.us/u/prod/marvel/i/mg/b/50/5265479097743.jpg
138,1010794,Spider-Woman (Mattie Franklin),http://i.annihil.us/u/prod/marvel/i/mg/2/30/531771c2ab020.jpg
139,1009614,Spiral (Rita Wayword),http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c003ad84f314.jpg
140,1011158,Spirit,http://i.annihil.us/u/prod/marvel/i/mg/2/90/4c002f471444a.jpg
141,1010899,Spitfire,http://i.annihil.us/u/prod/marvel/i/mg/5/90/4c00359222ceb.jpg
142,1009616,Spot,http://i.annihil.us/u/prod/marvel/i/mg/b/b0/4c003ad4d2e8d.jpg
143,1011180,Sprite,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
144,1009617,Spyke,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
145,1014905,Squadron Sinister,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
146,1010814,Squadron Supreme (Earth-712),http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c0035eca1466.jpg
147,1010860,Squirrel Girl,http://i.annihil.us/u/prod/marvel/i/mg/8/60/4c0035beb0c55.jpg
148,1009618,Stacy X,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
149,1015003,Stacy X (Ultimate),http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
150,1011307,Star Brand,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
151,1010733,Star-Lord (Peter Quill),http://i.annihil.us/u/prod/marvel/i/mg/9/a0/537bc55e8b1f5.jpg
152,1009621,Starbolt,http://i.annihil.us/u/prod/marvel/i/mg/e/70/4c003acf4e4bc.jpg
153,1010764,Stardust,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
154,1011084,Starfox,http://i.annihil.us/u/prod/marvel/i/mg/b/70/4c0030cbcba98.jpg
155,1011341,Starhawk (Stakar Ogord),http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
156,1011078,Starjammers,http://i.annihil.us/u/prod/marvel/i/mg/9/60/537f74ae55a3a.jpg
157,1009622,Stark Industries,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
158,1010828,Stature,http://i.annihil.us/u/prod/marvel/i/mg/3/60/527413be6077d.jpg
159,1010889,Steel Serpent (Davos),http://i.annihil.us/u/prod/marvel/i/mg/4/90/4ce5a3cacb3af.jpg
160,1012230,Stegron,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
161,1011159,Stellaris,http://i.annihil.us/u/prod/marvel/i/mg/5/e0/4c002f4445ce5.jpg
162,1009625,Stepford Cuckoos,http://i.annihil.us/u/prod/marvel/i/mg/5/90/4c003acc72680.jpg
163,1009615,Stephanie de la Spiroza,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
164,1010901,Stephen Strange,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
165,1010326,Steve Rogers,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
166,1009626,Stick,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
167,1009627,Stilt-Man (Wibur Day),http://i.annihil.us/u/prod/marvel/i/mg/b/f0/4c003ac98d3ce.jpg
168,1009628,Stingray (Walter Newell),http://i.annihil.us/u/prod/marvel/i/mg/5/d0/4c003ac5e5195.jpg
169,1010327,Stone Men,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
170,1009629,Storm,http://i.annihil.us/u/prod/marvel/i/mg/6/40/526963dad214d.jpg
171,1010979,Storm (Age of Apocalypse),http://i.annihil.us/u/prod/marvel/i/mg/6/00/5317732bcc91a.jpg
172,1017309,Storm (Marvel Heroes),http://i.annihil.us/u/prod/marvel/i/mg/4/30/5239be29833f9.jpg
173,1010978,Storm (Ultimate),http://i.annihil.us/u/prod/marvel/i/mg/6/10/5317733a7ab7a.jpg
174,1011062,Stranger,http://i.annihil.us/u/prod/marvel/i/mg/8/80/4c0030fd08ad6.jpg
175,1011051,Strong Guy,http://i.annihil.us/u/prod/marvel/i/mg/2/10/4c00322a3173c.jpg
176,1009632,Stryfe,http://i.annihil.us/u/prod/marvel/i/mg/f/a0/527413b06270b.jpg
177,1011225,Stryfe (Ultimate),http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
178,1010791,Sub-Mariner,http://i.annihil.us/u/prod/marvel/i/mg/3/b0/5245ef8c83126.jpg
179,1009631,Sue Storm,http://i.annihil.us/u/prod/marvel/i/mg/6/a0/52695b9cd40b6.jpg
180,1011212,Sugar Man,http://i.annihil.us/u/prod/marvel/i/mg/f/d0/527413a2480b5.jpg
181,1009635,Sumo,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
182,1009636,Sunfire,http://i.annihil.us/u/prod/marvel/i/mg/7/00/53629b9e24ef5.jpg
183,1010981,Sunfire (Age of Apocalypse),http://i.annihil.us/u/prod/marvel/i/mg/6/40/53629baa391c6.jpg
184,1009637,Sunset Bain,http://i.annihil.us/u/prod/marvel/i/mg/c/10/4c003ab9ed7d6.jpg
185,1009638,Sunspot,http://i.annihil.us/u/prod/marvel/i/mg/b/50/4c003ab716add.jpg
186,1015280,Super Hero Squad,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
187,1011022,Super-Adaptoid,http://i.annihil.us/u/prod/marvel/i/mg/5/e0/4c00325af279c.jpg
188,1009639,Super-Skrull,http://i.annihil.us/u/prod/marvel/i/mg/9/b0/5274138fe6deb.jpg
189,1011232,Supernaut,http://i.annihil.us/u/prod/marvel/i/mg/5/90/4c002f048e0b6.jpg
190,1011160,Supreme Intelligence,http://i.annihil.us/u/prod/marvel/i/mg/b/40/52b0d1eb0ca73.jpg
191,1010695,Surge,http://i.annihil.us/u/prod/marvel/i/mg/2/d0/4c0038d51109f.jpg
192,1011477,Surtur,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
193,1011172,Susan Delgado,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
194,1011075,Swarm,http://i.annihil.us/u/prod/marvel/i/mg/8/50/4c0030df47ab2.jpg
195,1011017,Sway,http://i.annihil.us/u/prod/marvel/i/mg/b/40/4c003266ccbab.jpg
196,1009640,Switch,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
197,1017852,Sword Master (Sword Master),http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
198,1009641,Swordsman,http://i.annihil.us/u/prod/marvel/i/mg/a/40/535ff38904fff.jpg
199,1010982,Swordsman (Jacques Duquesne),http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
200,1009642,Sym,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
201,1009643,Synch,http://i.annihil.us/u/prod/marvel/i/mg/f/60/4c002e0305708.gif
