,id,name,picture_url
26,1010944,Magneto (Age of Apocalypse),http://i.annihil.us/u/prod/marvel/i/mg/d/70/53176f5026364.jpg
27,1010945,Magneto (House of M),http://i.annihil.us/u/prod/marvel/i/mg/3/60/53176f6222dd5.jpg
28,1010943,Magneto (Ultimate),http://i.annihil.us/u/prod/marvel/i/mg/6/60/53176fa65e0e3.jpg
29,1017477,Magneto (X-Men: Battle of the Atom),http://i.annihil.us/u/prod/marvel/i/mg/c/20/52d72b0f5dcd5.jpg
30,1010904,Magus (Adam Warlock),http://i.annihil.us/u/prod/marvel/i/mg/2/f0/4c00358c0575c.jpg
31,1011364,Magus (Technarch),http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
32,1011085,Major Mapleleaf,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
33,1010725,Makkari,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
34,1009242,Malcolm Colcord,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
35,1013479,Malekith,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
36,1011229,Malice (Earth-161),http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
37,1009420,Man-Thing,http://i.annihil.us/u/prod/marvel/i/mg/8/c0/4ce5a043191dc.jpg
38,1010811,Man-Wolf,http://i.annihil.us/u/prod/marvel/i/mg/6/90/4c7c641e86d14.jpg
39,1009421,Mandarin,http://i.annihil.us/u/prod/marvel/i/mg/a/50/535feda892f68.jpg
40,1011243,Mandrill,http://i.annihil.us/u/prod/marvel/i/mg/9/20/4c002efee8164.jpg
41,1009422,Mandroid,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
42,1009423,Manta,http://i.annihil.us/u/prod/marvel/i/mg/f/90/4c003d5308145.jpg
43,1011026,Mantis,http://i.annihil.us/u/prod/marvel/i/mg/3/20/52740fa12e826.jpg
44,1009424,Marauders,http://i.annihil.us/u/prod/marvel/i/mg/e/70/52b0d48aaecb1.jpg
45,1015018,Marcus Van Sciver,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
46,1011335,Maria Hill,http://i.annihil.us/u/prod/marvel/i/mg/a/00/535ff3f5397cb.jpg
47,1009735,Mariko Yashida,http://i.annihil.us/u/prod/marvel/i/mg/3/10/4c00393d65a55.jpg
48,1009425,Marrow,http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c003d4ce6711.jpg
49,1011173,Marten Broadcloak,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
50,1011263,Martin Li,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
51,1011350,Marvel Apes,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
52,1009427,Marvel Boy,http://i.annihil.us/u/prod/marvel/i/mg/7/d0/4c003d4a0e1c0.jpg
53,1011002,Marvel Zombies,http://i.annihil.us/u/prod/marvel/i/mg/c/40/4ce5a430d93fd.jpg
54,1011495,Marvelman,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
55,1011417,Marvex,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
56,1009708,Mary Jane Watson,http://i.annihil.us/u/prod/marvel/i/mg/2/03/528d33d000749.jpg
57,1010993,Mary Jane Watson (House of M),http://i.annihil.us/u/prod/marvel/i/mg/f/60/4c003291616a1.jpg
58,1011203,Mary Jane Watson (Ultimate),http://i.annihil.us/u/prod/marvel/i/mg/e/f0/4ce5a53fae2a5.jpg
59,1010869,Masked Marvel (Unrevealed),http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
60,1010367,Masque,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
61,1010732,Master Chief,http://i.annihil.us/u/prod/marvel/i/mg/c/30/4ce5a2b669c3a.jpg
62,1009433,Master Mold,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
63,1009434,Mastermind,http://i.annihil.us/u/prod/marvel/i/mg/7/d0/4c003d43b02ab.jpg
64,1011279,Masters of Evil,http://i.annihil.us/u/prod/marvel/i/mg/9/30/4c002e75e67db.jpg
65,1010877,Mathemanic,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
66,1009677,Matsu'o Tsurayaba,http://i.annihil.us/u/prod/marvel/i/mg/1/c0/4ce5a1efc3b2c.jpg
67,1009463,Matthew Murdock,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
68,1010793,Mattie Franklin,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
69,1009436,Mauler,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
70,1010947,Maverick (Chris Bradley),http://i.annihil.us/u/prod/marvel/i/mg/6/60/4c7c63f89c100.jpg
71,1009437,Maverick (Christoph Nord),http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
72,1011305,Maximus,http://i.annihil.us/u/prod/marvel/i/mg/6/80/52740f7c6f0b7.jpg
73,1009490,May Parker,http://i.annihil.us/u/prod/marvel/i/mg/c/30/535fec80bb4a6.jpg
74,1009438,Medusa,http://i.annihil.us/u/prod/marvel/i/mg/c/30/537bb549bebd0.jpg
75,1011399,Meggan,http://i.annihil.us/u/prod/marvel/i/mg/5/20/4c002e2fa3070.jpg
76,1009439,Meltdown,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
77,1011241,Menace,http://i.annihil.us/u/prod/marvel/i/mg/5/20/4c002f01b93c0.jpg
78,1011099,Mentallo,http://i.annihil.us/u/prod/marvel/i/mg/2/c0/4c0030b9256c6.jpg
79,1011184,Mentor,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
80,1009440,Mephisto,http://i.annihil.us/u/prod/marvel/i/mg/6/40/526034d178ddc.jpg
81,1009441,Mephistopheles,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
82,1010681,Mercury,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
83,1009442,Mesmero,http://i.annihil.us/u/prod/marvel/i/mg/5/70/4c003d3b033e8.jpg
84,1009443,Metal Master,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
85,1010361,Meteorite,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
86,1011340,MI: 13,http://i.annihil.us/u/prod/marvel/i/mg/c/c0/4ce5a69fe70f2.jpg
87,1009444,Micro/Macro,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
88,1010690,Microbe,http://i.annihil.us/u/prod/marvel/i/mg/6/10/4c0038dd065c8.jpg
89,1011134,Microchip,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
90,1010871,Micromax,http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c0035aac6564.jpg
91,1010891,Midnight (Earth-811),http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
92,1010924,Miek,http://i.annihil.us/u/prod/marvel/i/mg/3/30/52740f71b50f5.jpg
93,1009530,Mikhail Rasputin,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
94,1011192,Millenium Guard,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
95,1010894,Millie the Model,http://i.annihil.us/u/prod/marvel/i/mg/9/00/4c003597aefd0.jpg
96,1009445,Mimic,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
97,1011204,Mindworm,http://i.annihil.us/u/prod/marvel/i/mg/b/d0/4c002f18eabe7.jpg
98,1013727,Miracleman,http://i.annihil.us/u/prod/marvel/i/mg/5/90/545a820a2dc50.jpg
99,1011424,Miss America,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
