,id,name,picture_url
26,1010944,Magneto (Age of Apocalypse),http://i.annihil.us/u/prod/marvel/i/mg/d/70/53176f5026364.jpg
27,1010945,Magneto (House of M),http://i.annihil.us/u/prod/marvel/i/mg/3/60/53176f6222dd5.jpg
28,1010943,Magneto (Ultimate),http://i.annihil.us/u/prod/marvel/i/mg/6/60/53176fa65e0e3.jpg
29,1017477,Magneto (X-Men: Battle of the Atom),http://i.annihil.us/u/prod/marvel/i/mg/c/20/52d72b0f5dcd5.jpg
30,1010904,Magus (Adam Warlock),http://i.annihil.us/u/prod/marvel/i/mg/2/f0/4c00358c0575c.jpg
31,1011364,Magus (Technarch),http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
32,1011085,Major Mapleleaf,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
33,1010725,Makkari,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
34,1009242,Malcolm Colcord,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
35,1013479,Malekith,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
36,1011229,Malice (Earth-161),http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
37,1009420,Man-Thing,http://i.annihil.us/u/prod/marvel/i/mg/8/c0/4ce5a043191dc.jpg
38,1010811,Man-Wolf,http://i.annihil.us/u/prod/marvel/i/mg/6/90/4c7c641e86d14.jpg
39,1009421,Mandarin,http://i.annihil.us/u/prod/marvel/i/mg/a/50/535feda892f68.jpg
40,1011243,Mandrill,http://i.annihil.us/u/prod/marvel/i/mg/9/20/4c002efee8164.jpg
41,1009422,Mandroid,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
42,1009423,Manta,http://i.annihil.us/u/prod/marvel/i/mg/f/90/4c003d5308145.jpg
43,1011026,Mantis,http://i.annihil.us/u/prod/marvel/i/mg/3/20/52740fa12e826.jpg
44,1009424,Marauders,http://i.annihil.us/u/prod/marvel/i/mg/e/70/52b0d48aaecb1.jpg
45,1015018,Marcus Van Sciver,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
46,1011335,Maria Hill,http://i.annihil.us/u/prod/marvel/i/mg/a/00/535ff3f5397cb.jpg
47,1009735,Mariko Yashida,http://i.annihil.us/u/prod/marvel/i/mg/3/10/4c00393d65a55.jpg
48,1009425,Marrow,http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c003d4ce6711.jpg
49,1011173,Marten Broadcloak,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
50,1011263,Martin Li,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
51,1011350,Marvel Apes,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
52,1009427,Marvel Boy,http://i.annihil.us/u/prod/marvel/i/mg/7/d0/4c003d4a0e1c0.jpg
53,1011002,Marvel Zombies,http://i.annihil.us/u/prod/marvel/i/mg/c/40/4ce5a430d93fd.jpg
54,1011495,Marvelman,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
55,1011417,Marvex,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
56,1009708,Mary Jane Watson,http://i.annihil.us/u/prod/marvel/i/mg/2/03/528d33d000749.jpg
57,1010993,Mary Jane Watson (House of M),http://i.annihil.us/u/prod/marvel/i/mg/f/60/4c003291616a1.jpg
58,1011203,Mary Jane Watson (Ultimate),http://i.annihil.us/u/prod/marvel/i/mg/e/f0/4ce5a53fae2a5.jpg
59,1010869,Masked Marvel (Unrevealed),http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
60,1010367,Masque,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
61,1010732,Master Chief,http://i.annihil.us/u/prod/marvel/i/mg/c/30/4ce5a2b669c3a.jpg
62,1009433,Master Mold,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
63,1009434,Mastermind,http://i.annihil.us/u/prod/marvel/i/mg/7/d0/4c003d43b02ab.jpg
64,1011279,Masters of Evil,http://i.annihil.us/u/prod/marvel/i/mg/9/30/4c002e75e67db.jpg
65,1010877,Mathemanic,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
66,1009677,Matsu'o Tsurayaba,http://i.annihil.us/u/prod/marvel/i/mg/1/c0/4ce5a1efc3b2c.jpg
67,1009463,Matthew Murdock,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
68,1010793,Mattie Franklin,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
69,1009436,Mauler,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
70,1010947,Maverick (Chris Bradley),http://i.annihil.us/u/prod/marvel/i/mg/6/60/4c7c63f89c100.jpg
71,1009437,Maverick (Christoph Nord),http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
72,1011305,Maximus,http://i.annihil.us/u/prod/marvel/i/mg/6/80/52740f7c6f0b7.jpg
73,1009490,May Parker,http://i.annihil.us/u/prod/marvel/i/mg/c/30/535fec80bb4a6.jpg
74,1009438,Medusa,http://i.annihil.us/u/prod/marvel/i/mg/c/30/537bb549bebd0.jpg
75,1011399,Meggan,http://i.annihil.us/u/prod/marvel/i/mg/5/20/4c002e2fa3070.jpg
76,1009439,Meltdown,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
77,1011241,Menace,http://i.annihil.us/u/prod/marvel/i/mg/5/20/4c002f01b93c0.jpg
78,1011099,Mentallo,http://i.annihil.us/u/prod/marvel/i/mg/2/c0/4c0030b9256c6.jpg
79,1011184,Mentor,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
80,1009440,Mephisto,http://i.annihil.us/u/prod/marvel/i/mg/6/40/526034d178ddc.jpg
81,1009441,Mephistopheles,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
82,1010681,Mercury,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
83,1009442,Mesmero,http://i.annihil.us/u/prod/marvel/i/mg/5/70/4c003d3b033e8.jpg
84,1009443,Metal Master,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
85,1010361,Meteorite,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
86,1011340,MI: 13,http://i.annihil.us/u/prod/marvel/i/mg/c/c0/4ce5a69fe70f2.jpg
87,1009444,Micro/Macro,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
88,1010690,Microbe,http://i.annihil.us/u/prod/marvel/i/mg/6/10/4c0038dd065c8.jpg
89,1011134,Microchip,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
90,1010871,Micromax,http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c0035aac6564.jpg
91,1010891,Midnight (Earth-811),http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
92,1010924,Miek,http://i.annihil.us/u/prod/marvel/i/mg/3/30/52740f71b50f5.jpg
93,1009530,Mikhail Rasputin,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
94,1011192,Millenium Guard,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
95,1010894,Millie the Model,http://i.annihil.us/u/prod/marvel/i/mg/9/00/4c003597aefd0.jpg
96,1009445,Mimic,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
97,1011204,Mindworm,http://i.annihil.us/u/prod/marvel/i/mg/b/d0/4c002f18eabe7.jpg
98,1013727,Miracleman,http://i.annihil.us/u/prod/marvel/i/mg/5/90/545a820a2dc50.jpg
99,1011424,Miss America,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
100,1009446,Mister Fear,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
101,1009447,Mister Sinister,http://i.annihil.us/u/prod/marvel/i/mg/5/80/526034ac3c53a.jpg
102,1017318,Mister Sinister (Deadpool),http://i.annihil.us/u/prod/marvel/i/mg/e/10/5239c24883863.jpg
103,1010948,Mister Sinister (House of M),http://i.annihil.us/u/prod/marvel/i/mg/f/00/4c00340427a12.jpg
104,1011254,Mister Sinister (Ultimate),http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
105,1010682,Misty Knight,http://i.annihil.us/u/prod/marvel/i/mg/d/90/511151789a863.jpg
106,1011220,Mockingbird,http://i.annihil.us/u/prod/marvel/i/mg/9/b0/51e829af23af9.jpg
107,1009410,Moira MacTaggert,http://i.annihil.us/u/prod/marvel/i/mg/5/d0/4c003d5e64f22.jpg
108,1010941,Moira MacTaggert (Ultimate),http://i.annihil.us/u/prod/marvel/i/mg/8/d0/4c7c640312deb.jpg
109,1009448,Mojo,http://i.annihil.us/u/prod/marvel/i/mg/8/a0/4c003d3444dce.jpg
110,1009449,Mole Man,http://i.annihil.us/u/prod/marvel/i/mg/2/60/4c003d3176a50.jpg
111,1011019,Molecule Man,http://i.annihil.us/u/prod/marvel/i/mg/5/d0/528d33c2a72b2.jpg
112,1010691,Molly Hayes,http://i.annihil.us/u/prod/marvel/i/mg/3/60/4c0037783e8b3.jpg
113,1009541,Molly Von Richtofen,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
114,1011370,Molten Man,http://i.annihil.us/u/prod/marvel/i/mg/b/b0/4c002e34d7cdc.jpg
115,1010876,Mongoose,http://i.annihil.us/u/prod/marvel/i/mg/9/20/4c00359f53bde.jpg
116,1009450,Mongu (Unrevealed),http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
117,1010331,Monster Badoon,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
118,1017814,Moon Girl (Lunella Layfayette),http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
119,1009452,Moon Knight,http://i.annihil.us/u/prod/marvel/i/mg/3/30/52028af90e516.jpg
120,1010949,Moon Knight (House of M),http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
121,1014998,Moon Knight (Ultimate),http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
122,1009451,Moondragon,http://i.annihil.us/u/prod/marvel/i/mg/b/a0/4c003d2ebd6c5.jpg
123,1010362,Moonstone,http://i.annihil.us/u/prod/marvel/i/mg/4/00/535ff3e867252.jpg
124,1009454,Morbius,http://i.annihil.us/u/prod/marvel/i/mg/b/c0/535fee11e0e1a.jpg
125,1010902,Mordo,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
126,1009455,Morg,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
127,1013190,Morgan Le Fay,http://i.annihil.us/u/prod/marvel/i/mg/f/00/4ce5aa7d1e5e1.jpg
128,1009623,Morgan Stark,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
129,1011008,Morlocks,http://i.annihil.us/u/prod/marvel/i/mg/f/90/537f6cfa0e8bd.jpg
130,1011088,Morlun,http://i.annihil.us/u/prod/marvel/i/mg/3/00/527411be42b48.jpg
131,1009456,Morph,http://i.annihil.us/u/prod/marvel/i/mg/f/10/4ce5a06d6a8ad.jpg
132,1009457,Mother Askani,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
133,1009458,Mr. Bumpo,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
134,1009459,Mr. Fantastic,http://i.annihil.us/u/prod/marvel/i/mg/d/c0/51127e9337538.jpg
135,1010950,Mr. Fantastic (Ultimate),http://i.annihil.us/u/prod/marvel/i/mg/3/d0/53176fc75a448.jpg
136,1010900,Mr. Fish,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
137,1009460,Mr. Fixit,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
138,1010347,Mr. Hyde,http://i.annihil.us/u/prod/marvel/i/mg/6/30/4c7c64437b5a1.jpg
139,1010840,Mr. Immortal,http://i.annihil.us/u/prod/marvel/i/mg/2/d0/4c0035d2872f0.jpg
140,1014984,Mr. Meugniot,http://i.annihil.us/u/prod/marvel/i/mg/9/20/4cd05e49a431f.jpg
141,1011244,Mr. Negative,http://i.annihil.us/u/prod/marvel/i/mg/8/70/4c002efc322e3.jpg
142,1009461,Mr. Payback,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
143,1009462,Mr. X,http://i.annihil.us/u/prod/marvel/i/mg/3/30/4ce5a07872800.jpg
144,1017824,Ms. America (America Chavez),http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
145,1017577,Ms. Marvel (Kamala Khan),http://i.annihil.us/u/prod/marvel/i/mg/5/b0/548730dac2a40.jpg
146,1011372,MS2,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
147,1011210,Mulholland Black,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
148,1011056,Multiple Man,http://i.annihil.us/u/prod/marvel/i/mg/5/a0/4c00310e9dc27.jpg
149,1010826,MVP,http://i.annihil.us/u/prod/marvel/i/mg/9/50/4ce5a36f31b94.jpg
150,1009464,Mysterio,http://i.annihil.us/u/prod/marvel/i/mg/6/70/4ce5a083d8346.jpg
151,1010951,Mysterio (Daniel Berkhart),http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
152,1010952,Mysterio (Francis Klum),http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
153,1009465,Mystique,http://i.annihil.us/u/prod/marvel/i/mg/5/03/5390dc2225782.jpg
154,1010953,Mystique (Age of Apocalypse),http://i.annihil.us/u/prod/marvel/i/mg/4/03/528d33b473550.jpg
155,1010954,Mystique (House of M),http://i.annihil.us/u/prod/marvel/i/mg/b/70/4c0033fbbdb54.jpg
156,1011129,Mystique (Ultimate),http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
